,-126.95,-126.85,-126.75,-126.65,-126.55,-126.45,-126.35,-126.25,-126.15,-126.05,-125.95,-125.85,-125.75,-125.65,-125.55,-125.45,-125.35,-125.25,-125.15,-125.05,-124.95,-124.85,-124.75,-124.65,-124.55,-124.45,-124.35,-124.25,-124.15,-124.05,-123.95,-123.85,-123.75,-123.65,-123.55,-123.45,-123.35,-123.25,-123.15,-123.05,-122.95,-122.85,-122.75,-122.65,-122.55,-122.45,-122.35,-122.25,-122.15,-122.05,-121.95,-121.85,-121.75,-121.65,-121.55,-121.45,-121.35,-121.25,-121.15,-121.05,-120.95,-120.85,-120.75,-120.65,-120.55,-120.45,-120.35,-120.25,-120.15,-120.05,-119.95,-119.85,-119.75,-119.65,-119.55,-119.45,-119.35,-119.25,-119.15,-119.05,-118.95,-118.85,-118.75,-118.65,-118.55,-118.45,-118.35,-118.25,-118.15,-118.05,-117.95,-117.85,-117.75,-117.65,-117.55,-117.45,-117.35,-117.25,-117.15,-117.05,-116.95,-116.85,-116.75,-116.65,-116.55,-116.45,-116.35,-116.25,-116.15,-116.05,-115.95,-115.85,-115.75,-115.65,-115.55,-115.45,-115.35,-115.25,-115.15,-115.05,-114.95,-114.85,-114.75,-114.65,-114.55,-114.45,-114.35,-114.25,-114.15,-114.05,-113.95,-113.85,-113.75,-113.65,-113.55,-113.45,-113.35,-113.25,-113.15,-113.05,-112.95,-112.85,-112.75,-112.65,-112.55,-112.45,-112.35,-112.25,-112.15,-112.05,-111.95,-111.85,-111.75,-111.65,-111.55,-111.45,-111.35,-111.25,-111.15,-111.05,-110.95,-110.85,-110.75,-110.65,-110.55,-110.45,-110.35,-110.25,-110.15,-110.05,-109.95,-109.85,-109.75,-109.65,-109.55,-109.45,-109.35,-109.25,-109.15,-109.05,-108.95,-108.85,-108.75,-108.65,-108.55,-108.45,-108.35,-108.25,-108.15,-108.05,-107.95,-107.85,-107.75,-107.65,-107.55,-107.45,-107.35,-107.25,-107.15,-107.05,-106.95,-106.85,-106.75,-106.65,-106.55,-106.45,-106.35,-106.25,-106.15,-106.05,-105.95,-105.85,-105.75,-105.65,-105.55,-105.45,-105.35,-105.25,-105.15,-105.05,-104.95,-104.85,-104.75,-104.65,-104.55,-104.45,-104.35,-104.25,-104.15,-104.05,-103.95,-103.85,-103.75,-103.65,-103.55,-103.45,-103.35,-103.25,-103.15,-103.05,-102.95,-102.85,-102.75,-102.65,-102.55,-102.45,-102.35,-102.25,-102.15,-102.05,-101.95,-101.85,-101.75,-101.65,-101.55,-101.45,-101.35,-101.25,-101.15,-101.05,-100.95,-100.85,-100.75,-100.65,-100.55,-100.45,-100.35,-100.25,-100.15,-100.05,-99.95,-99.85,-99.75,-99.65,-99.55,-99.45,-99.35,-99.25,-99.15,-99.05,-98.95,-98.85,-98.75,-98.65,-98.55,-98.45,-98.35,-98.25,-98.15,-98.05,-97.95,-97.85,-97.75,-97.65,-97.55,-97.45,-97.35,-97.25,-97.15,-97.05,-96.95,-96.85,-96.75,-96.65,-96.55,-96.45,-96.35,-96.25,-96.15,-96.05,-95.95,-95.85,-95.75,-95.65,-95.55,-95.45,-95.35,-95.25,-95.15,-95.05,-94.95,-94.85,-94.75,-94.65,-94.55,-94.45,-94.35,-94.25,-94.15,-94.05,-93.95,-93.85,-93.75,-93.65,-93.55,-93.45,-93.35,-93.25,-93.15,-93.05,-92.95,-92.85,-92.75,-92.65,-92.55,-92.45,-92.35,-92.25,-92.15,-92.05,-91.95,-91.85,-91.75,-91.65,-91.55,-91.45,-91.35,-91.25,-91.15,-91.05,-90.95,-90.85,-90.75,-90.65,-90.55,-90.45,-90.35,-90.25,-90.15,-90.05,-89.95,-89.85,-89.75,-89.65,-89.55,-89.45,-89.35,-89.25,-89.15,-89.05,-88.95,-88.85,-88.75,-88.65,-88.55,-88.45,-88.35,-88.25,-88.15,-88.05,-87.95,-87.85,-87.75,-87.65,-87.55,-87.45,-87.35,-87.25,-87.15,-87.05,-86.95,-86.85,-86.75,-86.65,-86.55,-86.45,-86.35,-86.25,-86.15,-86.05,-85.95,-85.85,-85.75,-85.65,-85.55,-85.45,-85.35,-85.25,-85.15,-85.05,-84.95,-84.85,-84.75,-84.65,-84.55,-84.45,-84.35,-84.25,-84.15,-84.05,-83.95,-83.85,-83.75,-83.65,-83.55,-83.45,-83.35,-83.25,-83.15,-83.05,-82.95,-82.85,-82.75,-82.65,-82.55,-82.45,-82.35,-82.25,-82.15,-82.05,-81.95,-81.85,-81.75,-81.65,-81.55,-81.45,-81.35,-81.25,-81.15,-81.05,-80.95,-80.85,-80.75,-80.65,-80.55,-80.45,-80.35,-80.25,-80.15,-80.05,-79.95,-79.85,-79.75,-79.65,-79.55,-79.45,-79.35,-79.25,-79.15,-79.05,-78.95,-78.85,-78.75,-78.65,-78.55,-78.45,-78.35,-78.25,-78.15,-78.05,-77.95,-77.85,-77.75,-77.65,-77.55,-77.45,-77.35,-77.25,-77.15,-77.05,-76.95,-76.85,-76.75,-76.65,-76.55,-76.45,-76.35,-76.25,-76.15,-76.05,-75.95,-75.85,-75.75,-75.65,-75.55,-75.45,-75.35,-75.25,-75.15,-75.05,-74.95,-74.85,-74.75,-74.65,-74.55,-74.45,-74.35,-74.25,-74.15,-74.05,-73.95,-73.85,-73.75,-73.65,-73.55,-73.45,-73.35,-73.25,-73.15,-73.05,-72.95,-72.85,-72.75,-72.65,-72.55,-72.45,-72.35,-72.25,-72.15,-72.05,-71.95,-71.85,-71.75,-71.65,-71.55,-71.45,-71.35,-71.25,-71.15,-71.05,-70.95,-70.85,-70.75,-70.65,-70.55,-70.45,-70.35,-70.25,-70.15,-70.05,-69.95,-69.85,-69.75,-69.65,-69.55,-69.45,-69.35,-69.25,-69.15,-69.05,-68.95,-68.85,-68.75,-68.65,-68.55,-68.45,-68.35,-68.25,-68.15,-68.05,-67.95,-67.85,-67.75,-67.65,-67.55,-67.45,-67.35,-67.25,-67.15,-67.05,-66.95,-66.85,-66.75,-66.65,-66.55,-66.45,-66.35,-66.25,-66.15,-66.05,-65.95,-65.85,-65.75,-65.65,-65.55,-65.45,-65.35,-65.25,-65.15,-65.05,-64.95
49.95,0.813,0.829,0.861,0.774,0.298,0.648,0.861,0.872,0.79,0.786,0.774,0.758,0.758,0.825,0.754,0.798,0.798,0.806,99999,99999,99999,99999,99999,0.825,0.841,99999,0.786,0.802,0.75,0.821,0.687,0.782,0.321,0.227,0.046,0.483,0.065,0.711,0.794,0.369,0.018,0.396,0.124,0.022,0.069,0.813,0.841,0.014,0.617,0.467,0.628,0.75,0.746,0.778,0.723,0.731,0.754,0.636,0.762,0.75,0.672,0.711,0.695,0.668,0.518,0.471,0.699,0.695,0.597,0.656,0.711,0.762,0.711,0.723,0.648,0.459,0.506,0.727,0.719,0.703,0.687,0.656,0.707,0.695,0.746,0.64,0.746,0.593,0.707,0.743,0.617,0.672,0.687,0.648,0.227,0.152,0.664,0.75,0.624,0.424,0.66,0.707,0.565,0.124,0.085,0.195,0.451,0.29,0.455,0.561,0.577,0.577,0.636,0.648,0.416,0.731,0.369,0.443,0.502,0.51,0.656,0.546,0.428,0.4,0.719,0.589,0.597,0.632,0.514,0.514,0.435,0.392,0.372,0.412,0.298,0.286,0.266,0.258,0.337,0.29,0.274,0.345,0.424,0.349,0.357,0.262,0.258,0.227,0.302,0.262,0.266,0.266,0.396,0.262,0.266,0.392,0.29,0.294,0.227,0.258,0.266,0.376,0.435,0.4,0.239,0.215,0.243,0.223,0.211,0.207,0.211,0.223,0.227,0.235,0.246,0.239,0.258,0.258,0.27,0.27,0.246,0.207,0.203,0.231,0.235,0.231,0.258,0.266,0.27,0.266,0.286,0.282,0.235,0.278,0.361,0.349,0.302,0.286,0.258,0.25,0.254,0.278,0.309,0.25,0.219,0.239,0.258,0.278,0.286,0.227,0.38,0.274,0.298,0.317,0.384,0.412,0.282,0.38,0.439,0.258,0.353,0.376,0.372,0.258,0.231,0.203,0.223,0.215,0.262,0.235,0.207,0.306,0.345,0.404,0.325,0.294,0.313,0.337,0.306,0.302,0.262,0.266,0.298,0.38,0.396,0.357,0.333,0.396,0.317,0.294,0.337,0.329,0.365,0.341,0.298,0.369,0.313,0.392,0.451,0.309,0.302,0.455,0.392,0.487,0.372,0.302,0.435,0.498,0.361,0.309,0.349,0.372,0.357,0.357,0.455,0.502,0.494,0.498,0.502,0.384,0.424,0.384,0.447,0.491,0.455,0.424,0.451,0.42,0.471,0.376,0.345,0.428,0.376,0.321,0.388,0.42,0.345,0.372,0.369,0.372,0.475,0.4,0.467,0.396,0.467,0.459,0.491,0.546,0.53,0.53,0.502,0.494,0.53,0.55,0.546,0.557,0.581,0.557,0.581,0.593,0.601,0.609,0.617,99999,99999,0.605,0.589,0.605,0.648,0.628,0.644,0.648,0.652,0.617,0.64,0.609,0.601,0.628,0.656,0.66,0.573,0.64,0.585,0.66,0.617,0.597,0.64,0.632,99999,0.672,99999,99999,0.589,0.64,0.64,0.664,0.683,0.652,0.687,99999,99999,0.75,0.687,0.652,0.664,0.636,0.652,0.664,0.652,0.644,0.644,0.66,0.64,0.683,0.644,0.711,0.672,0.648,0.554,0.581,0.64,99999,99999,99999,99999,99999,99999,99999,99999,99999,0.648,0.644,0.668,0.664,0.668,99999,0.695,0.601,0.644,0.66,0.676,0.664,0.656,0.605,0.648,0.613,0.683,0.644,0.644,0.68,0.672,0.648,0.66,0.66,0.723,0.707,0.754,0.731,0.676,0.676,0.664,0.66,0.636,0.676,0.735,0.699,0.66,0.691,0.699,0.664,0.632,0.632,0.632,0.687,0.664,0.577,0.652,0.676,0.68,0.668,0.605,0.617,0.676,0.581,0.565,0.676,0.687,0.691,0.581,0.699,0.746,0.707,0.64,0.613,0.652,0.691,0.668,0.683,0.687,0.672,0.672,0.656,0.656,0.652,0.66,0.66,0.636,0.64,0.656,0.64,0.644,0.648,0.656,0.624,0.656,0.648,0.64,0.636,0.648,0.64,0.648,0.648,0.703,0.668,0.652,0.683,0.687,0.652,0.561,0.597,0.636,0.683,0.66,99999,0.707,0.601,0.687,0.683,0.664,0.672,0.68,0.691,0.735,0.573,0.664,0.687,0.707,0.676,0.683,0.68,0.668,0.664,0.683,0.68,0.676,0.664,0.668,0.687,0.66,0.695,0.699,0.691,0.683,0.683,0.648,0.68,0.644,99999,99999,0.723,0.707,0.727,0.727,0.703,0.676,0.664,0.617,0.672,0.727,0.656,0.676,0.699,0.66,0.746,0.794,0.794,0.79,0.754,0.723,0.743,0.723,0.731,0.727,0.68,0.727,0.731,0.75,99999,0.739,0.743,0.652,0.731,0.731,0.746,0.672,0.743,0.652,0.644,0.66,0.636,0.699,0.672,0.664,0.636,0.66,0.652,0.648,0.656,0.656,99999,0.624,0.668,0.644,0.636,0.672,0.66,0.68,0.746,0.648,0.664,0.648,0.672,0.648,0.683,0.66,0.664,0.66,0.68,0.636,0.644,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
49.85,0.817,0.88,0.829,0.849,0.821,0.656,0.778,0.833,0.806,0.837,0.754,0.778,0.79,0.75,0.778,0.809,0.766,0.798,0.782,99999,99999,99999,99999,99999,99999,0.806,0.806,0.817,0.766,0.766,0.821,0.786,0.502,0.597,0.093,0.061,0.18,0.695,0.817,0.471,-0.013,0.006,0.061,0.018,0.081,0.219,0.152,0.758,0.199,0.313,0.746,0.62,0.77,0.711,0.703,0.782,0.758,0.754,0.699,0.731,0.652,0.443,0.66,0.656,0.739,0.699,0.628,0.672,0.715,0.727,0.554,0.676,0.711,0.644,0.487,0.424,0.546,0.538,0.672,0.719,0.731,0.691,0.601,0.731,0.746,0.68,0.628,0.727,0.731,0.648,0.561,0.743,0.668,0.211,0.309,0.664,0.739,0.518,0.27,0.491,0.66,0.656,0.707,0.132,0.168,0.494,0.183,0.447,0.404,0.652,0.597,0.577,0.593,0.601,0.498,0.715,0.609,0.589,0.695,0.372,0.581,0.502,0.624,0.471,0.727,0.624,0.498,0.439,0.428,0.404,0.617,0.404,0.392,0.349,0.282,0.29,0.317,0.353,0.298,0.321,0.286,0.447,0.487,0.467,0.42,0.329,0.25,0.266,0.325,0.412,0.463,0.306,0.376,0.337,0.306,0.302,0.321,0.262,0.199,0.203,0.274,0.428,0.313,0.235,0.219,0.235,0.199,0.227,0.207,0.227,0.187,0.219,0.235,0.235,0.258,0.262,0.27,0.27,0.243,0.286,0.282,0.29,0.337,0.306,0.298,0.282,0.227,0.266,0.235,0.254,0.313,0.333,0.27,0.27,0.27,0.325,0.306,0.262,0.235,0.239,0.258,0.274,0.227,0.203,0.215,0.203,0.25,0.219,0.231,0.254,0.235,0.246,0.254,0.349,0.361,0.4,0.4,0.396,0.321,0.42,0.262,0.309,0.333,0.317,0.325,0.266,0.302,0.262,0.207,0.199,0.254,0.333,0.282,0.345,0.235,0.239,0.294,0.258,0.25,0.302,0.306,0.278,0.353,0.365,0.396,0.4,0.372,0.404,0.325,0.262,0.286,0.396,0.353,0.349,0.309,0.376,0.42,0.357,0.329,0.369,0.396,0.467,0.4,0.435,0.317,0.459,0.333,0.416,0.384,0.392,0.439,0.518,0.439,0.459,0.459,0.494,0.506,0.498,0.51,0.471,0.498,0.455,0.463,0.369,0.396,0.424,0.538,0.554,0.443,0.357,0.404,0.428,0.396,0.341,0.309,0.38,0.404,0.435,0.369,0.353,0.443,0.345,0.357,0.455,0.455,0.443,0.479,0.514,0.546,0.573,0.498,0.467,0.565,0.522,0.538,0.589,0.593,0.565,0.554,0.613,0.597,0.609,0.636,0.632,99999,0.624,0.628,0.636,0.628,0.648,0.597,0.628,0.624,0.632,0.628,0.64,0.601,0.617,0.609,0.585,0.557,0.597,0.585,0.613,0.632,0.624,0.62,0.628,0.652,0.644,0.605,0.668,0.636,0.632,0.624,0.617,0.62,0.561,0.656,99999,99999,0.597,0.605,0.577,0.652,0.668,0.664,0.656,0.664,0.66,0.668,0.648,0.64,0.613,0.617,0.601,0.554,0.542,0.589,0.597,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0.683,0.683,0.687,0.644,0.695,0.699,0.648,0.644,0.589,0.64,0.609,0.624,0.648,0.636,0.676,0.648,0.644,0.624,0.617,0.624,0.648,0.597,0.672,0.648,0.691,0.672,0.628,0.676,0.624,0.652,0.699,0.632,0.652,0.735,0.723,0.683,0.683,0.727,0.66,0.668,0.664,0.64,0.668,0.68,0.66,0.656,0.624,0.648,0.664,0.668,0.597,0.581,0.668,0.62,0.66,0.636,0.664,0.68,0.719,0.66,0.664,0.711,0.707,0.687,0.605,0.672,0.668,0.707,0.68,0.66,0.668,0.664,0.62,0.632,0.664,0.644,0.64,0.648,0.656,0.636,0.644,0.648,0.648,0.656,0.66,0.644,0.652,0.66,0.66,0.652,0.668,0.683,0.695,0.691,0.687,0.676,0.644,0.664,0.695,0.668,0.66,0.648,0.652,99999,0.534,0.522,0.589,0.585,0.644,0.723,0.731,99999,99999,0.715,0.727,0.691,0.672,0.691,0.699,0.664,0.66,0.683,0.691,0.691,0.613,0.676,0.624,0.687,0.648,0.652,0.644,0.66,0.581,0.672,0.664,0.695,99999,99999,99999,0.664,0.707,0.739,0.672,0.656,0.636,0.66,0.676,0.711,0.723,0.68,0.707,0.695,0.676,0.723,0.806,0.778,0.723,0.699,0.707,0.754,0.762,0.739,0.731,0.703,0.683,0.739,0.739,0.743,0.746,0.746,0.727,0.715,0.739,0.731,0.703,0.723,0.467,0.758,0.691,0.676,0.617,0.68,0.624,0.632,0.64,0.652,0.695,0.601,0.648,99999,99999,0.672,0.66,0.699,0.687,0.624,0.648,0.68,0.64,0.664,0.715,0.703,0.691,0.703,0.707,0.695,0.727,0.691,0.683,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
49.75,99999,0.857,0.849,0.865,0.88,0.869,0.853,0.746,0.766,0.841,0.869,0.687,0.762,0.723,0.695,0.782,0.845,0.754,0.802,0.79,99999,99999,99999,99999,99999,0.754,99999,99999,0.829,0.861,0.849,0.837,0.762,0.333,0.325,0.711,0.825,0.097,0.77,0.88,0.494,0.061,0.164,0.101,-0.037,0.168,0.144,0.802,0.802,0.687,0.113,0.774,0.782,0.703,0.754,0.668,0.778,0.802,0.711,0.459,0.581,0.561,0.656,0.617,0.695,0.707,0.707,0.609,0.703,0.731,0.711,0.64,0.632,0.376,0.522,0.506,0.715,0.727,0.664,0.75,0.845,0.833,0.66,0.644,0.711,0.79,0.758,0.652,0.758,0.534,0.569,0.715,0.628,0.431,0.542,0.668,0.794,0.498,0.306,0.309,0.719,0.64,0.55,0.42,0.691,0.62,0.573,0.526,0.365,0.506,0.617,0.624,0.609,0.672,0.597,0.652,0.699,0.609,0.66,0.479,0.664,0.494,0.617,0.593,0.75,0.668,0.534,0.483,0.372,0.369,0.601,0.494,0.38,0.349,0.286,0.439,0.369,0.329,0.325,0.475,0.345,0.416,0.388,0.38,0.431,0.38,0.372,0.416,0.384,0.361,0.369,0.353,0.369,0.329,0.337,0.302,0.27,0.211,0.215,0.246,0.333,0.215,0.25,0.266,0.274,0.254,0.274,0.243,0.302,0.25,0.266,0.235,0.203,0.262,0.27,0.282,0.298,0.365,0.372,0.369,0.333,0.313,0.274,0.258,0.278,0.231,0.215,0.235,0.262,0.282,0.258,0.262,0.231,0.27,0.302,0.25,0.333,0.25,0.266,0.25,0.246,0.254,0.211,0.211,0.246,0.227,0.215,0.235,0.235,0.235,0.219,0.243,0.306,0.262,0.298,0.246,0.404,0.353,0.317,0.254,0.317,0.246,0.333,0.306,0.258,0.333,0.345,0.369,0.246,0.243,0.254,0.254,0.333,0.29,0.25,0.262,0.235,0.219,0.231,0.306,0.321,0.309,0.313,0.349,0.388,0.388,0.4,0.388,0.392,0.345,0.337,0.306,0.333,0.258,0.317,0.435,0.372,0.392,0.349,0.396,0.408,0.455,0.451,0.479,0.416,0.337,0.361,0.345,0.392,0.428,0.396,0.412,0.479,0.431,0.42,0.396,0.435,0.526,0.498,0.51,0.51,0.494,0.538,0.467,0.491,0.451,0.487,0.514,0.518,0.443,0.302,0.298,0.317,0.392,0.321,0.404,0.317,0.337,0.4,0.424,0.404,0.369,0.337,0.341,0.463,0.471,0.451,0.518,0.569,0.514,0.518,0.408,0.585,0.526,0.585,0.577,0.62,0.605,0.605,0.62,0.605,0.617,99999,99999,99999,99999,0.581,0.668,0.628,0.644,0.636,0.648,0.609,0.613,0.624,0.64,99999,99999,99999,99999,0.644,0.538,0.491,0.51,0.632,0.668,0.624,0.672,0.62,0.656,0.68,0.644,0.62,0.53,0.601,0.585,0.613,0.636,0.617,0.64,99999,0.644,0.628,0.62,0.628,0.62,0.624,0.648,0.644,0.66,0.632,0.64,0.648,0.668,0.624,0.64,0.605,0.593,0.577,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0.66,0.644,0.601,0.636,0.644,0.672,0.636,0.652,0.632,0.542,0.613,0.538,0.648,0.624,0.636,0.542,0.613,0.652,0.589,0.617,0.585,0.609,0.644,0.64,0.66,0.632,0.636,0.617,0.628,0.652,0.672,0.664,0.648,0.711,0.699,0.68,0.68,0.664,0.672,0.644,0.636,0.656,0.652,0.68,0.644,0.648,0.609,0.664,0.723,0.687,0.687,0.68,0.656,0.683,0.715,0.672,0.691,0.664,0.695,0.672,0.691,0.707,0.715,0.691,0.66,0.668,0.624,0.683,0.68,0.66,0.683,0.683,0.691,0.664,0.664,0.652,0.66,0.664,0.652,0.64,0.636,0.636,0.656,0.656,0.656,0.66,0.683,0.672,0.66,0.687,0.644,0.648,0.652,0.691,0.672,0.644,0.707,0.672,0.66,0.695,0.687,0.711,0.719,0.683,0.691,0.699,0.719,0.699,0.518,0.605,0.656,0.715,99999,99999,0.723,0.727,0.707,0.703,0.711,0.66,0.656,0.656,0.687,0.707,0.695,0.695,0.695,0.68,0.668,0.676,0.695,0.676,0.609,0.617,0.652,0.664,0.656,99999,99999,0.699,0.695,0.707,0.695,0.691,0.758,0.683,0.636,0.644,0.715,0.703,0.731,0.719,0.766,0.774,0.758,0.782,0.676,0.711,0.676,0.77,0.743,0.746,0.731,0.766,0.75,0.739,0.668,0.695,0.754,0.691,0.731,0.691,0.703,0.739,0.746,0.77,0.707,0.735,0.66,0.707,0.699,0.648,0.62,0.64,0.636,0.648,0.676,0.683,0.672,0.648,0.668,99999,0.624,0.62,0.628,0.617,0.648,0.628,0.636,0.648,0.64,0.617,0.648,0.695,0.664,0.672,0.703,0.687,0.613,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
49.65,99999,99999,0.849,0.849,0.865,0.853,0.829,0.794,0.802,0.817,0.813,0.668,0.632,0.711,0.723,0.672,0.565,0.75,0.837,0.813,0.624,99999,99999,99999,99999,99999,99999,99999,99999,99999,0.782,0.806,0.853,0.829,0.825,0.77,0.593,0.849,0.695,0.853,0.739,0.577,0.172,0.813,0.132,0.561,0.648,0.113,0.624,0.703,0.869,0.746,0.845,0.798,0.833,0.857,0.774,0.743,0.719,0.727,0.79,0.68,0.707,0.691,0.695,0.715,0.628,0.711,0.719,0.683,0.672,0.711,0.561,0.353,0.613,0.687,0.652,0.636,0.699,0.695,0.711,0.774,0.656,0.668,0.585,0.676,0.648,0.711,0.581,0.337,0.593,0.802,0.683,0.656,0.624,0.672,0.589,0.66,0.431,0.357,0.534,0.699,0.723,0.68,0.518,0.624,0.561,0.38,0.467,0.648,0.494,0.593,0.585,0.538,0.636,0.589,0.691,0.695,0.62,0.703,0.699,0.55,0.506,0.593,0.632,0.636,0.609,0.435,0.4,0.372,0.384,0.337,0.321,0.282,0.302,0.345,0.278,0.38,0.325,0.309,0.282,0.333,0.357,0.392,0.361,0.361,0.317,0.227,0.239,0.223,0.243,0.235,0.211,0.286,0.274,0.278,0.254,0.239,0.207,0.207,0.258,0.231,0.254,0.29,0.266,0.266,0.309,0.384,0.494,0.4,0.369,0.349,0.278,0.27,0.372,0.431,0.349,0.306,0.313,0.317,0.286,0.294,0.306,0.317,0.243,0.239,0.231,0.278,0.262,0.278,0.235,0.239,0.27,0.302,0.357,0.309,0.243,0.313,0.333,0.325,0.274,0.266,0.266,0.25,0.254,0.25,0.309,0.254,0.254,0.246,0.25,0.294,0.227,0.294,0.278,0.286,0.29,0.309,0.349,0.298,0.302,0.254,0.341,0.274,0.317,0.258,0.349,0.376,0.42,0.262,0.29,0.302,0.349,0.294,0.321,0.266,0.246,0.243,0.266,0.258,0.254,0.258,0.345,0.298,0.306,0.317,0.282,0.266,0.345,0.365,0.365,0.329,0.278,0.27,0.329,0.302,0.349,0.396,0.357,0.321,0.341,0.4,99999,0.408,0.479,0.439,0.447,0.416,0.361,0.412,0.412,0.424,0.321,0.459,0.408,0.388,0.369,0.451,0.491,0.506,0.518,0.471,0.424,0.51,0.455,0.53,0.494,0.498,0.506,0.51,0.337,0.325,0.309,0.317,0.286,0.294,0.4,0.384,0.349,0.463,0.325,0.487,0.4,0.38,0.459,0.451,0.439,0.514,0.471,0.557,0.53,0.479,0.498,0.55,0.601,0.601,0.609,0.577,0.628,99999,99999,99999,99999,99999,99999,99999,99999,0.652,0.613,0.613,0.648,99999,0.62,0.648,0.656,0.664,99999,99999,99999,99999,0.636,0.617,0.593,0.613,0.51,0.577,0.64,0.676,0.538,0.664,0.632,0.62,0.624,0.628,0.597,0.569,0.605,0.593,0.624,0.617,0.597,0.628,0.628,0.589,0.554,0.636,0.64,0.632,0.636,0.668,0.648,0.632,0.636,0.609,0.632,0.656,0.62,0.636,0.53,0.569,99999,99999,99999,99999,99999,99999,99999,99999,99999,0.613,0.613,0.636,0.656,0.628,0.64,0.652,0.644,0.64,0.64,0.628,0.561,0.502,0.672,0.644,0.68,0.652,0.664,0.636,0.613,0.636,0.636,0.656,0.617,0.636,0.609,0.695,0.672,0.617,0.648,0.687,0.676,0.672,0.715,0.731,0.624,0.656,0.687,0.656,0.668,0.664,0.683,0.711,0.687,0.569,0.636,0.652,0.695,0.687,0.683,0.656,0.628,0.644,0.573,0.703,0.715,0.715,0.683,0.691,0.66,0.723,0.715,0.731,0.699,0.683,0.644,0.66,0.703,0.695,0.699,0.683,0.62,0.68,0.68,0.676,0.664,0.68,0.66,0.664,0.648,0.66,0.656,0.672,0.656,0.66,0.66,0.668,0.68,0.652,0.695,0.672,0.687,0.691,0.672,0.691,0.683,0.668,0.68,0.687,0.676,0.668,0.68,0.68,0.691,0.687,0.711,0.735,0.707,0.711,0.585,0.707,0.695,0.711,0.731,0.766,0.743,0.687,0.711,0.687,0.695,0.687,0.672,0.707,0.715,0.719,0.683,0.691,0.64,0.668,0.668,0.68,0.609,0.66,0.648,0.668,0.672,0.683,0.644,0.66,0.683,0.703,0.683,0.719,0.723,0.664,0.668,0.66,0.739,0.739,0.743,0.782,0.75,0.727,0.699,0.743,0.711,0.628,0.636,0.715,0.758,0.743,0.711,0.727,0.691,0.743,0.77,0.746,0.628,0.628,0.691,0.691,0.687,0.687,0.652,0.715,99999,99999,99999,0.557,99999,99999,0.664,0.676,0.636,0.636,0.617,0.668,0.672,0.676,0.672,0.672,0.644,0.581,0.613,0.64,0.632,0.593,0.53,0.577,0.585,0.668,0.691,0.723,0.687,0.664,0.652,0.672,0.683,0.66,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
